business_date,service_period,plate,qty_sold,price_sold_at,special,discount_name,check_count,net_sales
2026-06-14,Dinner,Roasted Vegetable Bowl,22,36.0,no,,11,792.0
2026-06-15,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-06-16,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-06-17,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-06-18,Dinner,Roasted Vegetable Bowl,16,36.0,no,,8,576.0
2026-06-19,Dinner,Roasted Vegetable Bowl,27,36.0,no,,13,972.0
2026-01-05,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-01-06,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-01-07,Brunch,Chef's Pasta Plate,25,32.34,yes,Chef Special,12,808.5
2026-01-08,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-01-09,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-01-10,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-01-11,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-01-12,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-01-13,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-01-14,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-01-15,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-01-16,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-01-17,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-01-18,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-01-19,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-01-20,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-01-21,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-01-22,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-01-23,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-01-24,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-01-25,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-01-26,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-01-27,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-01-28,Brunch,Chef's Pasta Plate,22,32.34,yes,Chef Special,11,711.48
2026-01-29,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-01-30,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-01-31,Brunch,Chef's Pasta Plate,28,38.5,no,,14,1078.0
2026-02-01,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-02-02,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-02-03,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-02-04,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-02-05,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-02-06,Brunch,Chef's Pasta Plate,28,38.5,no,,14,1078.0
2026-02-07,Brunch,Chef's Pasta Plate,29,38.5,no,,14,1116.5
2026-02-08,Brunch,Chef's Pasta Plate,24,38.5,no,,12,924.0
2026-02-09,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-02-10,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-02-11,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-02-12,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-02-13,Brunch,Chef's Pasta Plate,29,38.5,no,,14,1116.5
2026-02-14,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-02-15,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-02-16,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-02-17,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-02-18,Brunch,Chef's Pasta Plate,25,32.34,yes,Chef Special,12,808.5
2026-02-19,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-02-20,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-02-21,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-02-22,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-02-23,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-02-24,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-02-25,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-02-26,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-02-27,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-02-28,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-03-01,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-03-02,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-03-03,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-03-04,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-03-05,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-03-06,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-03-07,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-03-08,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-03-09,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-03-10,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-03-11,Brunch,Chef's Pasta Plate,22,32.34,yes,Chef Special,11,711.48
2026-03-12,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-03-13,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-03-14,Brunch,Chef's Pasta Plate,28,38.5,no,,14,1078.0
2026-03-15,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-03-16,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-03-17,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-03-18,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-03-19,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-03-20,Brunch,Chef's Pasta Plate,28,38.5,no,,14,1078.0
2026-03-21,Brunch,Chef's Pasta Plate,29,38.5,no,,14,1116.5
2026-03-22,Brunch,Chef's Pasta Plate,24,38.5,no,,12,924.0
2026-03-23,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-03-24,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-03-25,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-03-26,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-03-27,Brunch,Chef's Pasta Plate,29,38.5,no,,14,1116.5
2026-03-28,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-03-29,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-03-30,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-03-31,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-04-01,Brunch,Chef's Pasta Plate,25,32.34,yes,Chef Special,12,808.5
2026-04-02,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-04-03,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-04-04,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-04-05,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-04-06,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-04-07,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-04-08,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-04-09,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-04-10,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-04-11,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-04-12,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-04-13,Brunch,Chef's Pasta Plate,18,38.5,no,,9,693.0
2026-04-14,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-04-15,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-04-16,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-04-17,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-04-18,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-04-19,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-04-20,Brunch,Chef's Pasta Plate,19,38.5,no,,9,731.5
2026-04-21,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-04-22,Brunch,Chef's Pasta Plate,22,32.34,yes,Chef Special,11,711.48
2026-04-23,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-04-24,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-04-25,Brunch,Chef's Pasta Plate,28,38.5,no,,14,1078.0
2026-04-26,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-04-27,Brunch,Chef's Pasta Plate,20,38.5,no,,10,770.0
2026-04-28,Brunch,Chef's Pasta Plate,15,38.5,no,,7,577.5
2026-04-29,Brunch,Chef's Pasta Plate,16,38.5,no,,8,616.0
2026-04-30,Brunch,Chef's Pasta Plate,17,38.5,no,,8,654.5
2026-05-01,Brunch,Chef's Pasta Plate,34,38.5,no,,17,1309.0
2026-05-02,Brunch,Chef's Pasta Plate,35,38.5,no,,17,1347.5
2026-05-03,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-05-04,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-05-05,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-05-06,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-05-07,Brunch,Chef's Pasta Plate,24,38.5,no,,12,924.0
2026-05-08,Brunch,Chef's Pasta Plate,35,38.5,no,,17,1347.5
2026-05-09,Brunch,Chef's Pasta Plate,36,38.5,no,,18,1386.0
2026-05-10,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-05-11,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-05-12,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-05-13,Brunch,Chef's Pasta Plate,31,32.34,yes,Chef Special,15,1002.54
2026-05-14,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-05-15,Brunch,Chef's Pasta Plate,36,38.5,no,,18,1386.0
2026-05-16,Brunch,Chef's Pasta Plate,31,38.5,no,,15,1193.5
2026-05-17,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-05-18,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-05-19,Brunch,Chef's Pasta Plate,24,38.5,no,,12,924.0
2026-05-20,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-05-21,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-05-22,Brunch,Chef's Pasta Plate,31,38.5,no,,15,1193.5
2026-05-23,Brunch,Chef's Pasta Plate,32,38.5,no,,16,1232.0
2026-05-24,Brunch,Chef's Pasta Plate,27,38.5,no,,13,1039.5
2026-05-25,Brunch,Chef's Pasta Plate,24,38.5,no,,12,924.0
2026-05-26,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-05-27,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-05-28,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-05-29,Brunch,Chef's Pasta Plate,32,38.5,no,,16,1232.0
2026-05-30,Brunch,Chef's Pasta Plate,33,38.5,no,,16,1270.5
2026-05-31,Brunch,Chef's Pasta Plate,28,38.5,no,,14,1078.0
2026-06-01,Brunch,Chef's Pasta Plate,25,38.5,no,,12,962.5
2026-06-02,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-06-03,Brunch,Chef's Pasta Plate,28,32.34,yes,Chef Special,14,905.52
2026-06-04,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-06-05,Brunch,Chef's Pasta Plate,33,38.5,no,,16,1270.5
2026-06-06,Brunch,Chef's Pasta Plate,34,38.5,no,,17,1309.0
2026-06-07,Brunch,Chef's Pasta Plate,29,38.5,no,,14,1116.5
2026-06-08,Brunch,Chef's Pasta Plate,26,38.5,no,,13,1001.0
2026-06-09,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-06-10,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-06-11,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-06-12,Brunch,Chef's Pasta Plate,34,38.5,no,,17,1309.0
2026-06-13,Brunch,Chef's Pasta Plate,35,38.5,no,,17,1347.5
2026-06-14,Brunch,Chef's Pasta Plate,30,38.5,no,,15,1155.0
2026-06-15,Brunch,Chef's Pasta Plate,21,38.5,no,,10,808.5
2026-06-16,Brunch,Chef's Pasta Plate,22,38.5,no,,11,847.0
2026-06-17,Brunch,Chef's Pasta Plate,23,38.5,no,,11,885.5
2026-06-18,Brunch,Chef's Pasta Plate,24,38.5,no,,12,924.0
2026-06-19,Brunch,Chef's Pasta Plate,35,38.5,no,,17,1347.5
2026-01-01,Late Night,Brown Butter Gnocchi,27,34.44,yes,Chef Special,13,929.88
2026-01-02,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-01-03,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-01-04,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-01-05,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-01-06,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-01-07,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-01-08,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-01-09,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-01-10,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-01-11,Late Night,Brown Butter Gnocchi,22,41.0,no,,11,902.0
2026-01-12,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-01-13,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-01-14,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-01-15,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-01-16,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-01-17,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-01-18,Late Night,Brown Butter Gnocchi,23,41.0,no,,11,943.0
2026-01-19,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-01-20,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-01-21,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-01-22,Late Night,Brown Butter Gnocchi,24,34.44,yes,Chef Special,12,826.56
2026-01-23,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-01-24,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-01-25,Late Night,Brown Butter Gnocchi,24,41.0,no,,12,984.0
2026-01-26,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-01-27,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-01-28,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-01-29,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-01-30,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-01-31,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-02-01,Late Night,Brown Butter Gnocchi,25,41.0,no,,12,1025.0
2026-02-02,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-02-03,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-02-04,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-02-05,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-02-06,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-02-07,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-02-08,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-02-09,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-02-10,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-02-11,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-02-12,Late Night,Brown Butter Gnocchi,27,34.44,yes,Chef Special,13,929.88
2026-02-13,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-02-14,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-02-15,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-02-16,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-02-17,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-02-18,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-02-19,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-02-20,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-02-21,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-02-22,Late Night,Brown Butter Gnocchi,22,41.0,no,,11,902.0
2026-02-23,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-02-24,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-02-25,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-02-26,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-02-27,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-02-28,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-03-01,Late Night,Brown Butter Gnocchi,23,41.0,no,,11,943.0
2026-03-02,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-03-03,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-03-04,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-03-05,Late Night,Brown Butter Gnocchi,24,34.44,yes,Chef Special,12,826.56
2026-03-06,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-03-07,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-03-08,Late Night,Brown Butter Gnocchi,24,41.0,no,,12,984.0
2026-03-09,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-03-10,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-03-11,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-03-12,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-03-13,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-03-14,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-03-15,Late Night,Brown Butter Gnocchi,25,41.0,no,,12,1025.0
2026-03-16,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-03-17,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-03-18,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-03-19,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-03-20,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-03-21,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-03-22,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-03-23,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-03-24,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-03-25,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-03-26,Late Night,Brown Butter Gnocchi,27,34.44,yes,Chef Special,13,929.88
2026-03-27,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-03-28,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-03-29,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-03-30,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-03-31,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-04-01,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-04-02,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-04-03,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-04-04,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-04-05,Late Night,Brown Butter Gnocchi,22,41.0,no,,11,902.0
2026-04-06,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-04-07,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-04-08,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-04-09,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-04-10,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-04-11,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-04-12,Late Night,Brown Butter Gnocchi,23,41.0,no,,11,943.0
2026-04-13,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-04-14,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-04-15,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-04-16,Late Night,Brown Butter Gnocchi,24,34.44,yes,Chef Special,12,826.56
2026-04-17,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-04-18,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-04-19,Late Night,Brown Butter Gnocchi,24,41.0,no,,12,984.0
2026-04-20,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-04-21,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-04-22,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-04-23,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-04-24,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-04-25,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-04-26,Late Night,Brown Butter Gnocchi,25,41.0,no,,12,1025.0
2026-04-27,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-04-28,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-04-29,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-04-30,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-05-01,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-05-02,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-05-03,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-05-04,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-05-05,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-05-06,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-05-07,Late Night,Brown Butter Gnocchi,27,34.44,yes,Chef Special,13,929.88
2026-05-08,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-05-09,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-05-10,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-05-11,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-05-12,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-05-13,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-05-14,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-05-15,Late Night,Brown Butter Gnocchi,26,41.0,no,,13,1066.0
2026-05-16,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-05-17,Late Night,Brown Butter Gnocchi,22,41.0,no,,11,902.0
2026-05-18,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-05-19,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-05-20,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-05-21,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-05-22,Late Night,Brown Butter Gnocchi,27,41.0,no,,13,1107.0
2026-05-23,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-05-24,Late Night,Brown Butter Gnocchi,23,41.0,no,,11,943.0
2026-05-25,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-05-26,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-05-27,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-05-28,Late Night,Brown Butter Gnocchi,24,34.44,yes,Chef Special,12,826.56
2026-05-29,Late Night,Brown Butter Gnocchi,28,41.0,no,,14,1148.0
2026-05-30,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-05-31,Late Night,Brown Butter Gnocchi,24,41.0,no,,12,984.0
2026-06-01,Late Night,Brown Butter Gnocchi,21,41.0,no,,10,861.0
2026-06-02,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-06-03,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-06-04,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-06-05,Late Night,Brown Butter Gnocchi,29,41.0,no,,14,1189.0
2026-06-06,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-06-07,Late Night,Brown Butter Gnocchi,25,41.0,no,,12,1025.0
2026-06-08,Late Night,Brown Butter Gnocchi,16,41.0,no,,8,656.0
2026-06-09,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-06-10,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-06-11,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-06-12,Late Night,Brown Butter Gnocchi,30,41.0,no,,15,1230.0
2026-06-13,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-06-14,Late Night,Brown Butter Gnocchi,20,41.0,no,,10,820.0
2026-06-15,Late Night,Brown Butter Gnocchi,17,41.0,no,,8,697.0
2026-06-16,Late Night,Brown Butter Gnocchi,18,41.0,no,,9,738.0
2026-06-17,Late Night,Brown Butter Gnocchi,19,41.0,no,,9,779.0
2026-06-18,Late Night,Brown Butter Gnocchi,27,34.44,yes,Chef Special,13,929.88
2026-06-19,Late Night,Brown Butter Gnocchi,31,41.0,no,,15,1271.0
2026-01-02,Bar Menu,Crispy Pork Belly Plate,27,43.5,no,,13,1174.5
2026-01-03,Bar Menu,Crispy Pork Belly Plate,28,43.5,no,,14,1218.0
2026-01-04,Bar Menu,Crispy Pork Belly Plate,23,43.5,no,,11,1000.5
2026-01-05,Bar Menu,Crispy Pork Belly Plate,20,43.5,no,,10,870.0
2026-01-06,Bar Menu,Crispy Pork Belly Plate,21,43.5,no,,10,913.5
