business_date,service_period,plate,qty_sold,price_sold_at,special,discount_name,check_count,net_sales
2026-01-16,Dinner,Neighborhood Dinner Plate 01,23,31.0,no,,11,713.0
2026-01-18,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-01-20,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-01-22,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-01-24,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-01-26,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-01-28,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-01-30,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-02-01,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-02-03,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-02-05,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-02-07,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-02-09,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-02-11,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-02-13,Dinner,Neighborhood Dinner Plate 01,28,26.04,yes,Chef Special,14,729.12
2026-02-15,Dinner,Neighborhood Dinner Plate 01,17,31.0,no,,8,527.0
2026-02-17,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-02-19,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-02-21,Dinner,Neighborhood Dinner Plate 01,23,31.0,no,,11,713.0
2026-02-23,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-02-25,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-02-27,Dinner,Neighborhood Dinner Plate 01,23,31.0,no,,11,713.0
2026-03-01,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-03-03,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-03-05,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-03-07,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-03-09,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-03-11,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-03-13,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-03-15,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-03-17,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-03-19,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-03-21,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-03-23,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-03-25,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-03-27,Dinner,Neighborhood Dinner Plate 01,28,26.04,yes,Chef Special,14,729.12
2026-03-29,Dinner,Neighborhood Dinner Plate 01,17,31.0,no,,8,527.0
2026-03-31,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-04-02,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-04-04,Dinner,Neighborhood Dinner Plate 01,23,31.0,no,,11,713.0
2026-04-06,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-04-08,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-04-10,Dinner,Neighborhood Dinner Plate 01,23,31.0,no,,11,713.0
2026-04-12,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-04-14,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-04-16,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-04-18,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-04-20,Dinner,Neighborhood Dinner Plate 01,11,31.0,no,,5,341.0
2026-04-22,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-04-24,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-04-26,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-04-28,Dinner,Neighborhood Dinner Plate 01,13,31.0,no,,6,403.0
2026-04-30,Dinner,Neighborhood Dinner Plate 01,15,31.0,no,,7,465.0
2026-05-02,Dinner,Neighborhood Dinner Plate 01,27,31.0,no,,13,837.0
2026-05-04,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-05-06,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-05-08,Dinner,Neighborhood Dinner Plate 01,34,26.04,yes,Chef Special,17,885.36
2026-05-10,Dinner,Neighborhood Dinner Plate 01,23,31.0,no,,11,713.0
2026-05-12,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-05-14,Dinner,Neighborhood Dinner Plate 01,17,31.0,no,,8,527.0
2026-05-16,Dinner,Neighborhood Dinner Plate 01,29,31.0,no,,14,899.0
2026-05-18,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-05-20,Dinner,Neighborhood Dinner Plate 01,17,31.0,no,,8,527.0
2026-05-22,Dinner,Neighborhood Dinner Plate 01,29,31.0,no,,14,899.0
2026-05-24,Dinner,Neighborhood Dinner Plate 01,25,31.0,no,,12,775.0
2026-05-26,Dinner,Neighborhood Dinner Plate 01,17,31.0,no,,8,527.0
2026-05-28,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-05-30,Dinner,Neighborhood Dinner Plate 01,31,31.0,no,,15,961.0
2026-06-01,Dinner,Neighborhood Dinner Plate 01,17,31.0,no,,8,527.0
2026-06-03,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-06-05,Dinner,Neighborhood Dinner Plate 01,31,31.0,no,,15,961.0
2026-06-07,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-06-09,Dinner,Neighborhood Dinner Plate 01,19,31.0,no,,9,589.0
2026-06-11,Dinner,Neighborhood Dinner Plate 01,21,31.0,no,,10,651.0
2026-01-05,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-01-07,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-01-09,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-01-11,Dinner,Neighborhood Dinner Plate 02,20,33.5,no,,10,670.0
2026-01-13,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-01-15,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-01-17,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-01-19,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-01-21,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-01-23,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-01-25,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-01-27,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-01-29,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-01-31,Dinner,Neighborhood Dinner Plate 02,29,28.14,yes,Chef Special,14,816.06
2026-02-02,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-02-04,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-02-06,Dinner,Neighborhood Dinner Plate 02,22,33.5,no,,11,737.0
2026-02-08,Dinner,Neighborhood Dinner Plate 02,18,33.5,no,,9,603.0
2026-02-10,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-02-12,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-02-14,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-02-16,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-02-18,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-02-20,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-02-22,Dinner,Neighborhood Dinner Plate 02,20,33.5,no,,10,670.0
2026-02-24,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-02-26,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-02-28,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-03-02,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-03-04,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-03-06,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-03-08,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-03-10,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-03-12,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-03-14,Dinner,Neighborhood Dinner Plate 02,29,28.14,yes,Chef Special,14,816.06
2026-03-16,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-03-18,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-03-20,Dinner,Neighborhood Dinner Plate 02,22,33.5,no,,11,737.0
2026-03-22,Dinner,Neighborhood Dinner Plate 02,18,33.5,no,,9,603.0
2026-03-24,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-03-26,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-03-28,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-03-30,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-04-01,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-04-03,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-04-05,Dinner,Neighborhood Dinner Plate 02,20,33.5,no,,10,670.0
2026-04-07,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-04-09,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-04-11,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-04-13,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-04-15,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-04-17,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-04-19,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-04-21,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-04-23,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-04-25,Dinner,Neighborhood Dinner Plate 02,29,28.14,yes,Chef Special,14,816.06
2026-04-27,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-04-29,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-05-01,Dinner,Neighborhood Dinner Plate 02,22,33.5,no,,11,737.0
2026-05-03,Dinner,Neighborhood Dinner Plate 02,18,33.5,no,,9,603.0
2026-05-05,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-05-07,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-05-09,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-05-11,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-05-13,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-05-15,Dinner,Neighborhood Dinner Plate 02,24,33.5,no,,12,804.0
2026-05-17,Dinner,Neighborhood Dinner Plate 02,20,33.5,no,,10,670.0
2026-05-19,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-05-21,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-05-23,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-05-25,Dinner,Neighborhood Dinner Plate 02,12,33.5,no,,6,402.0
2026-05-27,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-05-29,Dinner,Neighborhood Dinner Plate 02,26,33.5,no,,13,871.0
2026-05-31,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-06-02,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-06-04,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-06-06,Dinner,Neighborhood Dinner Plate 02,29,28.14,yes,Chef Special,14,816.06
2026-06-08,Dinner,Neighborhood Dinner Plate 02,14,33.5,no,,7,469.0
2026-06-10,Dinner,Neighborhood Dinner Plate 02,16,33.5,no,,8,536.0
2026-06-12,Dinner,Neighborhood Dinner Plate 02,22,33.5,no,,11,737.0
2026-01-01,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-01-03,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-01-05,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-01-07,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-01-09,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-01-11,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-01-13,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-01-15,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-01-17,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-01-19,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-01-21,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-01-23,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-01-25,Dinner,Neighborhood Dinner Plate 03,25,30.24,yes,Chef Special,12,756.0
2026-01-27,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-01-29,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-01-31,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-02-02,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-02-04,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-02-06,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-02-08,Dinner,Neighborhood Dinner Plate 03,20,36.0,no,,10,720.0
2026-02-10,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-02-12,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-02-14,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-02-16,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-02-18,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-02-20,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-02-22,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-02-24,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-02-26,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-02-28,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-03-02,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-03-04,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-03-06,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-03-08,Dinner,Neighborhood Dinner Plate 03,25,30.24,yes,Chef Special,12,756.0
2026-03-10,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-03-12,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-03-14,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-03-16,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-03-18,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-03-20,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-03-22,Dinner,Neighborhood Dinner Plate 03,20,36.0,no,,10,720.0
2026-03-24,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-03-26,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-03-28,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-03-30,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-04-01,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-04-03,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-04-05,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-04-07,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-04-09,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-04-11,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-04-13,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-04-15,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-04-17,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-04-19,Dinner,Neighborhood Dinner Plate 03,25,30.24,yes,Chef Special,12,756.0
2026-04-21,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-04-23,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-04-25,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-04-27,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-04-29,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-05-01,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-05-03,Dinner,Neighborhood Dinner Plate 03,20,36.0,no,,10,720.0
2026-05-05,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-05-07,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-05-09,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-05-11,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-05-13,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-05-15,Dinner,Neighborhood Dinner Plate 03,26,36.0,no,,13,936.0
2026-05-17,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-05-19,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-05-21,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-05-23,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-05-25,Dinner,Neighborhood Dinner Plate 03,14,36.0,no,,7,504.0
2026-05-27,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-05-29,Dinner,Neighborhood Dinner Plate 03,22,36.0,no,,11,792.0
2026-05-31,Dinner,Neighborhood Dinner Plate 03,25,30.24,yes,Chef Special,12,756.0
2026-06-02,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-06-04,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-06-06,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-06-08,Dinner,Neighborhood Dinner Plate 03,16,36.0,no,,8,576.0
2026-06-10,Dinner,Neighborhood Dinner Plate 03,12,36.0,no,,6,432.0
2026-06-12,Dinner,Neighborhood Dinner Plate 03,24,36.0,no,,12,864.0
2026-01-02,Dinner,Neighborhood Dinner Plate 04,27,38.5,no,,13,1039.5
2026-01-04,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-01-06,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-01-08,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-01-10,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-01-12,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-01-14,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-01-16,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-01-18,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-01-20,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-01-22,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-01-24,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-01-26,Dinner,Neighborhood Dinner Plate 04,24,32.34,yes,Chef Special,12,776.16
2026-01-28,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-01-30,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-02-01,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-02-03,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-02-05,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-02-07,Dinner,Neighborhood Dinner Plate 04,27,38.5,no,,13,1039.5
2026-02-09,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-02-11,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-02-13,Dinner,Neighborhood Dinner Plate 04,27,38.5,no,,13,1039.5
2026-02-15,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-02-17,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-02-19,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-02-21,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-02-23,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-02-25,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-02-27,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-03-01,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-03-03,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-03-05,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-03-07,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-03-09,Dinner,Neighborhood Dinner Plate 04,24,32.34,yes,Chef Special,12,776.16
2026-03-11,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-03-13,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-03-15,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-03-17,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-03-19,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-03-21,Dinner,Neighborhood Dinner Plate 04,27,38.5,no,,13,1039.5
2026-03-23,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-03-25,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-03-27,Dinner,Neighborhood Dinner Plate 04,27,38.5,no,,13,1039.5
2026-03-29,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-03-31,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-04-02,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-04-04,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-04-06,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-04-08,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-04-10,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-04-12,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-04-14,Dinner,Neighborhood Dinner Plate 04,17,38.5,no,,8,654.5
2026-04-16,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-04-18,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-04-20,Dinner,Neighborhood Dinner Plate 04,24,32.34,yes,Chef Special,12,776.16
2026-04-22,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-04-24,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-04-26,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-04-28,Dinner,Neighborhood Dinner Plate 04,13,38.5,no,,6,500.5
2026-04-30,Dinner,Neighborhood Dinner Plate 04,15,38.5,no,,7,577.5
2026-05-02,Dinner,Neighborhood Dinner Plate 04,33,38.5,no,,16,1270.5
2026-05-04,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-05-06,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-05-08,Dinner,Neighborhood Dinner Plate 04,33,38.5,no,,16,1270.5
2026-05-10,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-05-12,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-05-14,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-05-16,Dinner,Neighborhood Dinner Plate 04,29,38.5,no,,14,1116.5
2026-05-18,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-05-20,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-05-22,Dinner,Neighborhood Dinner Plate 04,29,38.5,no,,14,1116.5
2026-05-24,Dinner,Neighborhood Dinner Plate 04,25,38.5,no,,12,962.5
2026-05-26,Dinner,Neighborhood Dinner Plate 04,23,38.5,no,,11,885.5
2026-05-28,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-05-30,Dinner,Neighborhood Dinner Plate 04,31,38.5,no,,15,1193.5
2026-06-01,Dinner,Neighborhood Dinner Plate 04,30,32.34,yes,Chef Special,15,970.2
2026-06-03,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-06-05,Dinner,Neighborhood Dinner Plate 04,31,38.5,no,,15,1193.5
2026-06-07,Dinner,Neighborhood Dinner Plate 04,27,38.5,no,,13,1039.5
2026-06-09,Dinner,Neighborhood Dinner Plate 04,19,38.5,no,,9,731.5
2026-06-11,Dinner,Neighborhood Dinner Plate 04,21,38.5,no,,10,808.5
2026-01-03,Dinner,Neighborhood Dinner Plate 05,24,41.0,no,,12,984.0
2026-01-05,Dinner,Neighborhood Dinner Plate 05,16,41.0,no,,8,656.0
2026-01-07,Dinner,Neighborhood Dinner Plate 05,18,41.0,no,,9,738.0
2026-01-09,Dinner,Neighborhood Dinner Plate 05,24,41.0,no,,12,984.0
2026-01-11,Dinner,Neighborhood Dinner Plate 05,20,41.0,no,,10,820.0
